Regulation,Language,Model,FAISS_FileName,Question_No,Question,Chunk_No,Chunk
EU_AI,German,text-embedding-ada-002,./FAISS_storage/index_EU_AI_German_text-embedding-ada-002,7,Welche Rolle spielt die Normung in der KI-Verordnung?,8,"Answer_No: 7
 Content: Im Rahmen der KI-Verordnung werden für Hochrisiko-KI-Systeme besondere Anforderungen gelten. Bei der Umsetzung dieser Anforderungen kommt den europäischen harmonisierten Normen eine Schlüsselrolle zu. 
Im Mai 2023 beauftragte die Europäische Kommission die europäischen Normungsorganisationen CEN und CENELEC mit der Entwicklung von Normen für solche Hochrisiko-Anwendungen. Dieser Normungsauftrag wird nun geändert, um ihn an den endgültigen Wortlaut der KI-Verordnung anzugleichen. 
Die europäischen Normungsorganisationen haben bis Ende April 2025 Zeit, um die Normen auszuarbeiten und zu veröffentlichen. Anschließend wird die Kommission diese Standards prüfen und gegebenenfalls billigen, sodass sie im Amtsblatt der EU veröffentlicht werden können. Sobald diese Normen veröffentlicht worden sind, wird bei KI-Systemen, die gemäß diesen Normen entwickelt wurden, angenommen, dass sie den Vorschriften entsprechen („Konformitätsvermutung“)."
EU_AI,German,text-embedding-ada-002,./FAISS_storage/index_EU_AI_German_text-embedding-ada-002,8,Wie erfolgt die Regulierung von KI-Modellen mit allgemeinem Verwendungszweck?,9,"Answer_No: 8
 Content: KI-Modelle mit allgemeinem Verwendungszweck, zu denen auch große generative KI-Modelle gehören, können für vielfältige Aufgaben eingesetzt werden. Dabei können einzelne Modelle in eine große Zahl von KI-Systemen integriert werden.
Es ist äußerst wichtig, dass der Anbieter eines KI-Systems, in das ein KI-Modell mit allgemeinem Verwendungszweck integriert ist, auf alle Informationen zugreifen kann, die er benötigt, um sicherzustellen, dass sein System sicher ist und der KI-Verordnung entspricht.
Deshalb sind die Anbieter solcher Modelle nach der KI-Verordnung verpflichtet, bestimmte Informationen gegenüber nachgelagerten Systemanbietern offenzulegen. Diese Transparenz ermöglicht ein besseres Verständnis dieser Modelle.
Außerdem müssen die Modellanbieter über Strategien verfügen, mit denen sie sicherstellen, dass beim Trainieren ihrer Modelle das Urheberrecht eingehalten wird.
Einige dieser Modelle könnten zudem systemische Risiken bergen, weil sie besonders leistungsfähig oder weitverbreitet sind.
Derzeit wird davon ausgegangen, dass KI-Modelle mit allgemeinem Verwendungszweck, die mit einer Gesamtrechenleistung von mehr als 10^25 FLOPs trainiert wurden, systemische Risiken bergen. Diesen Schwellenwert kann die Kommission dann in Anbetracht der technischen Fortschritte anpassen oder ergänzen, und in bestimmten Fällen kann sie auch andere Modelle anhand weiterer Kriterien (z. B. Anzahl der Nutzer oder Grad der Autonomie des Modells) als Modelle mit systemischen Risiken benennen.
Anbieter von Modellen mit systemischen Risiken müssen daher die Risiken bewerten und mindern, schwerwiegende Vorfälle melden, Tests und Modellbewertungen nach dem neuesten Stand der Technik durchführen und die Cybersicherheit ihrer Modelle gewährleisten.
Die Anbieter sind aufgefordert, mit dem KI-Büro und mit anderen Interessenträgern zusammenzuarbeiten, um einen Praxisleitfaden aufzustellen, der die Vorschriften präzisiert, damit ihre Modelle auf sichere und verantwortungsvolle Weise entwickelt werden. Dieser Praxisleitfaden soll als zentrales Instrument dienen, mit dem Anbieter von KI-Modellen mit allgemeinem Verwendungszweck die Einhaltung der Vorschriften nachweisen können."
EU_AI,German,text-embedding-ada-002,./FAISS_storage/index_EU_AI_German_text-embedding-ada-002,9,"Warum ist 10^25 FLOPs ein angemessener Schwellenwert für KI-Modelle mit allgemeinem Verwendungszweck (General-Purpose AI, GPAI), die systemische Risiken bergen?",10,"Answer_No: 9
 Content: Der FLOP-Wert ist ein Näherungswert für die Fähigkeiten der Modelle, und der genaue FLOP-Schwellenwert kann von der Kommission nach oben oder unten angepasst werden, z. B. im Lichte der Fortschritte bei der objektiven Messung der Modellfähigkeiten und der Entwicklung der Rechenleistung, die für ein bestimmtes Leistungsniveau benötigt wird.
Die Fähigkeiten der Modelle oberhalb dieses Schwellenwerts werden noch nicht ausreichend verstanden. Da sie systemische Risiken mit sich bringen könnten, erscheint es angemessen, ihre Anbieter den zusätzlichen Verpflichtungen zu unterwerfen."
EU_AI,German,text-embedding-ada-002,./FAISS_storage/index_EU_AI_German_text-embedding-ada-002,10,Welche Verpflichtungen in Bezug auf die Anbringung von Wasserzeichen und die Kenntlichmachung von KI-Ergebnissen sind in der KI-Verordnung vorgesehen?,11,"Answer_No: 10
 Content: Die KI-Verordnung enthält Transparenzvorschriften für die durch generative KI erzeugten Inhalte, um dem Risiko der Manipulation, Täuschung und Fehlinformation zu begegnen.  
Sie verpflichtet die Anbieter generativer KI-Systeme, die KI-Ergebnisse in einem maschinenlesbaren Format zu kennzeichnen und sicherzustellen, dass sie als künstlich erzeugt oder manipuliert erkennbar bleiben. Die betreffenden technischen Lösungen müssen wirksam, interoperabel, belastbar und zuverlässig sein und die Besonderheiten und Beschränkungen der verschiedenen Arten von Inhalten, die Umsetzungskosten und den allgemein anerkannten Stand der Technik, wie er in den einschlägigen technischen Normen zum Ausdruck kommen kann, berücksichtigen.  
Außerdem müssen die Betreiber generativer KI-Systeme, die Bild-, Ton- oder Videoinhalte erzeugen oder manipulieren, die Deepfakes darstellen, deutlich offenlegen, dass die Inhalte künstlich erzeugt oder manipuliert worden sind. Betreiber eines KI-Systems, das Text erzeugt oder manipuliert, der veröffentlicht wird, um die Öffentlichkeit über Angelegenheiten von öffentlichem Interesse zu informieren, müssen ebenfalls offenlegen, dass der Text künstlich erzeugt oder manipuliert worden ist. Diese Verpflichtung gilt jedoch nicht, wenn die durch KI erzeugten Inhalte einem Verfahren der menschlichen Überprüfung oder redaktionellen Kontrolle unterzogen wurden und wenn eine natürliche oder juristische Person die redaktionelle Verantwortung für die Veröffentlichung der Inhalte trägt. 
Das KI-Büro wird Leitlinien herausgeben, um Anbietern und Betreibern weitere Orientierungshilfen in Bezug auf die Verpflichtungen gemäß Artikel 50 zu geben, die dann zwei Jahre nach dem Inkrafttreten des KI-Gesetzes (am 2. August 2026) wirksam werden.
Außerdem wird das KI-Büro die Ausarbeitung von Praxisleitfäden auf Unionsebene fördern und erleichtern, um die wirksame Umsetzung der Pflichten in Bezug auf die Feststellung und Kennzeichnung künstlich erzeugter oder manipulierter Inhalte zu straffen."
EU_AI,German,text-embedding-ada-002,./FAISS_storage/index_EU_AI_German_text-embedding-ada-002,11,Ist die KI-Verordnung zukunftstauglich?,12,"Answer_No: 11
 Content: Mit der KI-Verordnung wird ein Rechtsrahmen geschaffen, der auf neue Entwicklungen reagiert, leicht und schnell angepasst werden kann und eine häufige Bewertung ermöglicht.
In der KI-Verordnung werden ergebnisorientierte Anforderungen und Verpflichtungen festgelegt. Die konkreten technischen Lösungen und die betriebliche Umsetzung sollen jedoch in den von der Branche aufgestellten Standards und Praxisleitfäden geregelt werden, die flexibel an verschiedene Anwendungsfälle angepasst werden können, um neue technologische Lösungen zu ermöglichen.
Darüber hinaus können auch die Rechtsvorschriften selbst durch delegierte Rechtsakte und Durchführungsrechtsakte geändert werden, beispielsweise zur Überprüfung der Liste der Hochrisiko-Anwendungsfälle in Anhang III.
Schließlich wird es häufige Bewertungen bestimmter Teile der KI-Verordnung und gegebenenfalls der gesamten Verordnung geben, um einen etwaigen Überarbeitungs- und Änderungsbedarf festzustellen."
EU_AI,German,text-embedding-ada-002,./FAISS_storage/index_EU_AI_German_text-embedding-ada-002,12,Wie regelt die KI-Verordnung die biometrische Identifizierung?,13,"Answer_No: 12
 Content: Die Verwendung biometrischer Echtzeit-Fernidentifizierung im öffentlich zugänglichen Raum (d. h. Gesichtserkennung mit Überwachungsaufnahmen) zu Strafverfolgungszwecken wird verboten. Die Mitgliedstaaten können aber gesetzliche Ausnahmen festlegen, die eine Verwendung biometrischer Echtzeit-Fernidentifizierung in folgenden Fällen erlauben:
Strafverfolgungsmaßnahmen im Zusammenhang mit 16 festgelegten schweren Straftaten,
gezielte Suche nach bestimmten Opfern und bei Entführungen, Menschenhandel und sexueller Ausbeutung von Menschen, Suche nach vermissten Personen, oder
Abwehr einer Gefahr für das Leben oder die körperliche Unversehrtheit von Personen oder Abwendung eines gegenwärtig oder vorhersehbar drohenden Terroranschlags.
Für eine ausnahmsweise erfolgende Verwendung ist die vorherige Genehmigung einer Justizbehörde oder einer unabhängigen Verwaltungsbehörde erforderlich, deren Entscheidung dann bindend ist. In dringenden Fällen kann die Genehmigung innerhalb von 24 Stunden nachgeholt werden; wird die Genehmigung verweigert, müssen alle Daten und Ergebnisse gelöscht werden.
Es muss eine vorherige Grundrechte-Folgenabschätzung durchgeführt und der zuständigen Marktüberwachungsbehörde und der Datenschutzbehörde gemeldet werden. Bei großer Dringlichkeit kann mit der Nutzung des Systems schon vor der Registrierung begonnen werden.
Für den Einsatz von KI-Systemen zur nachträglichen biometrischen Fernidentifizierung (in zuvor gesammeltem Material) von Personen, gegen die ermittelt wird, ist die vorherige Genehmigung einer Justizbehörde oder einer unabhängigen Verwaltungsbehörde sowie die Meldung bei der zuständigen Datenschutz- und Marktüberwachungsbehörde erforderlich."
EU_AI,German,text-embedding-ada-002,./FAISS_storage/index_EU_AI_German_text-embedding-ada-002,13,Warum sind für die biometrische Fernidentifizierung besondere Vorschriften erforderlich?,14,"Answer_No: 13
 Content: Die biometrische Identifizierung kann in verschiedenen Formen erfolgen. Die biometrische Authentifizierung und Verifizierung, d. h. das Entsperren eines Smartphones oder die Passkontrollen an Grenzübergängen, bei der die Identität einer Person anhand ihrer Reisedokumente überprüft wird (Eins-zu-eins-Abgleich), bleiben unreguliert, weil sich daraus kein erhebliches Risiko für die Grundrechte ergibt.
Eine biometrische Identifizierung kann aber auch aus der Ferne erfolgen, um z. B. Personen in einer Menschenmenge zu identifizieren, was sich beträchtlich auf die Wahrung der Privatsphäre im öffentlichen Raum auswirken kann.
Die Genauigkeit von Gesichtserkennungssystemen kann durch eine Vielzahl von Faktoren wie Kameraqualität, Licht, Entfernung, Datenbank, Algorithmus sowie ethnische Herkunft, Alter oder Geschlecht der Personen erheblich beeinflusst werden. Gleiches gilt auch für die Erkennung von Gangart und Sprache sowie für andere biometrische Systeme. Bei hochmodernen Systemen werden die Falscherkennungsraten zwar ständig verringert.
Doch selbst wenn eine Genauigkeit von 99 % im Allgemeinen recht gut klingen mag, kann es ein erhebliches Risiko darstellen, wenn das Ergebnis dazu führt, dass eine unschuldige Person verdächtigt wird. Selbst eine Fehlerquote von 0,1 % kann erhebliche Auswirkungen haben, wenn sie sich – wie z. B. an Bahnhöfen – auf große Personengruppen bezieht."
EU_AI,German,text-embedding-ada-002,./FAISS_storage/index_EU_AI_German_text-embedding-ada-002,14,Wie werden die Grundrechte durch die neuen Vorschriften geschützt?,15,"Answer_No: 14
 Content: Obwohl auf der Ebene der EU und der Mitgliedstaaten bereits ein starker Schutz der Grundrechte und gegen Diskriminierung besteht, können die Komplexität und Undurchsichtigkeit bestimmter KI-Anwendungen („Blackbox“) dennoch ein Problem darstellen.
Ein auf den Menschen ausgerichteter Ansatz für KI bedeutet, dass KI-Anwendungen mit den Rechtsvorschriften zum Schutz der Grundrechte im Einklang stehen müssen. Durch die Einbeziehung von Rechenschafts- und Transparenzanforderungen in die Entwicklung von Hochrisiko-KI-Systemen und die Verbesserung der Fähigkeiten zur Durchsetzung der Vorschriften können wir dafür sorgen, dass solche Systeme von Anfang an so konzipiert werden, dass sie den rechtlichen Vorgaben entsprechen. Bei Verstößen werden die nationalen Behörden aufgrund dieser Anforderungen Zugang zu den Informationen erhalten, die nötig sind, um festzustellen, ob der Einsatz von KI rechtmäßig erfolgt ist.
Darüber hinaus schreibt die KI-Verordnung vor, dass bestimmte Betreiber von Hochrisiko-KI-Systemen eine Grundrechte-Folgenabschätzung durchführen müssen."
EU_AI,German,text-embedding-ada-002,./FAISS_storage/index_EU_AI_German_text-embedding-ada-002,15,"Was ist eine Folgenabschätzung in Bezug auf die Grundrechte? Wer muss eine solche Folgenabschätzung durchführen, und wann?",16,"Answer_No: 15
 Content: Anbieter von Hochrisiko-KI-Systemen müssen eine Risikobewertung durchführen und das System so gestalten, dass die Risiken für die Gesundheit, die Sicherheit und die Grundrechte so gering wie möglich sind.
Bestimmte Risiken für die Grundrechte können jedoch nur in Kenntnis des Anwendungsumfelds eines Hochrisiko-KI-Systems vollständig ermittelt werden. Wenn Hochrisiko-KI-Systeme in besonders sensiblen Bereichen mit möglichen asymmetrischen Machtverhältnissen eingesetzt werden, sind zusätzliche Betrachtungen in Bezug auf diese Risiken erforderlich.
Deshalb müssen Betreiber, die Einrichtungen des öffentlichen Rechts sind, oder private Betreiber, die öffentliche Dienstleistungen erbringen, sowie Betreiber von Hochrisiko-KI-Systemen, die Bewertungen der Kreditwürdigkeit oder Preisfestsetzungen und Risikobewertungen im Zusammenhang mit Lebens- und Krankenversicherungen durchführen, eine Grundrechte-Folgenabschätzung durchführen und der nationalen Behörde die Ergebnisse mitteilen.
In der Praxis müssen viele Betreiber zudem auch eine Datenschutz-Folgenabschätzung durchführen. Um in solchen Fällen inhaltliche Überschneidungen zu vermeiden, muss die Grundrechte-Folgenabschätzung in Verbindung mit dieser Datenschutz-Folgenabschätzung durchgeführt werden."
EU_AI,German,text-embedding-ada-002,./FAISS_storage/index_EU_AI_German_text-embedding-ada-002,16,"Wie soll diese Verordnung darauf hinwirken, dass KI zu keinen Verzerrungen aufgrund der Rasse oder des Geschlechts führt?",17,"Answer_No: 16
 Content: Es ist äußerst wichtig zu betonen, dass KI-Systeme keine Voreingenommenheit schaffen und keine derartigen Verzerrungen reproduzieren sollen. Wenn sie richtig konzipiert und eingesetzt werden, können KI-Systeme dazu beitragen, Verzerrungen der Wirklichkeit und bestehende strukturelle Diskriminierungen zu verringern, und somit zu gerechteren, diskriminierungsfreien Entscheidungen führen (z. B. bei Personaleinstellungen).
Die neuen verbindlichen Anforderungen an alle Hochrisiko-KI-Systeme dienen diesem Zweck. KI-Systeme müssen technisch robust sein, damit sie ihren Zweck erfüllen. Sie dürfen keine verzerrten Ergebnisse und keine falsch-positiven oder falsch-negativen Treffer hervorbringen, die benachteiligte Gruppen unverhältnismäßig stark betreffen, insbesondere nicht aus Gründen der Rasse oder ethnischen Herkunft, des Geschlechts, des Alters oder anderer geschützter Merkmale.
Außerdem müssen Hochrisiko-KI-Systeme mit ausreichend repräsentativen Datensätzen trainiert und getestet werden, um das Risiko, dass unfaire Verzerrungen schon im Modell selbst begründet sind, möglichst gering zu halten und um sicherzustellen, dass solchen Verzerrungen mit geeigneten Maßnahmen zur Erkennung, Korrektur und sonstigen Risikominderung begegnet werden kann.
Darüber hinaus müssen sie rückverfolgbar und überprüfbar sein, und es müssen angemessene Unterlagen aufbewahrt werden, wozu auch die Daten gehören, mit denen der Algorithmus trainiert wurde, da diese für nachträgliche Untersuchungen unverzichtbar sind.
Die Beaufsichtigung der Einhaltung der Anforderungen vor und nach dem Inverkehrbringen der KI-Systeme muss sicherstellen, dass solche Systeme regelmäßig überwacht werden und dass möglichen Risiken unverzüglich entgegengewirkt wird."
EU_AI,German,text-embedding-ada-002,./FAISS_storage/index_EU_AI_German_text-embedding-ada-002,17,Ab wann wird die KI-Verordnung uneingeschränkt anwendbar sein?,18,"Answer_No: 17
 Content: Die KI-Verordnung wird zwei Jahre nach ihrem Inkrafttreten am 2. August 2026 vollständig anwendbar werden, mit Ausnahme der folgenden besonderen Bestimmungen:
Die Verbote, Begriffsbestimmungen und Vorschriften im Zusammenhang mit den KI-Kompetenzen erlangen sechs Monate nach dem Inkrafttreten am 2. Februar 2025 Geltung.
Die Vorschriften über die Governance und die Verpflichtungen in Bezug auf KI mit allgemeinem Verwendungszweck werden 12 Monate nach dem Inkrafttreten am 2. August 2025 anwendbar.
Die Verpflichtungen für KI-Systeme, die als Hochrisiko-KI-Systeme eingestuft werden, weil sie in regulierte Produkte eingebettet sind, die in Anhang II (Liste der Harmonisierungsrechtsvorschriften der Union) aufgeführt sind, werden 36 Monate nach dem Inkrafttreten am 2. August 2027 anwendbar."
EU_AI,German,text-embedding-ada-002,./FAISS_storage/index_EU_AI_German_text-embedding-ada-002,18,Wie werden die Vorschriften der KI-Verordnung durchgesetzt?,19,"Answer_No: 18
 Content: Mit der KI-Verordnung wird ein zweistufiges Governance-System eingeführt, bei dem die nationalen Behörden für die Beaufsichtigung und Durchsetzung der Vorschriften für KI-Systeme zuständig sind, wogegen die Beaufsichtigung von KI-Modellen mit allgemeinem Verwendungszweck auf EU-Ebene erfolgt.
Um die EU-weite Kohärenz und Zusammenarbeit zu gewährleisten, wird das Europäische Gremium für Künstliche Intelligenz (KI-Gremium) eingesetzt, das sich aus Vertretern der Mitgliedstaaten und spezialisierten Untergruppen der nationalen Regulierungsbehörden und anderer zuständiger Behörden zusammensetzt.
Das KI-Büro ist die Durchführungsstelle der Kommission für die KI-Verordnung und wird dem KI-Gremium strategische Orientierungen geben.
Darüber hinaus werden durch die KI-Verordnung zwei Beratungsgremien eingerichtet, die fachliche Beratungsdienste leisten sollen: das wissenschaftliche Gremium und das Beratungsforum. Diese Gremien werden wertvolle Einsichten von Interessenträgern und interdisziplinären Wissenschaftskreisen beisteuern, um die Entscheidungsfindung zu unterstützen und für ein ausgewogenes Herangehen an die KI-Entwicklung zu sorgen."
EU_AI,German,text-embedding-ada-002,./FAISS_storage/index_EU_AI_German_text-embedding-ada-002,19,"Warum wird ein Europäisches Gremium für Künstliche Intelligenz gebraucht, und was soll es tun?",20,"Answer_No: 19
 Content: Dem Europäischen Gremium für Künstliche Intelligenz gehören hochrangige Vertreter der Mitgliedstaaten und der Europäische Datenschutzbeauftragte (EDSB) an. Als wichtiges Beratungsgremium bietet das KI-Gremium Orientierungshilfen zu allen Fragen im Zusammenhang mit der KI-Politik, insbesondere der KI-Regulierung, der Innovations- und Exzellenzpolitik und der internationalen Zusammenarbeit im Bereich der KI.
Das KI-Gremium spielt eine zentrale Rolle bei der Gewährleistung einer reibungslosen, wirksamen und einheitlichen Durchführung der KI-Verordnung. Es wird als Forum dienen, in dem die KI-Regulierungsbehörden (d. h. das Büro für Künstliche Intelligenz, nationale Behörden und der EDSB) die einheitliche Durchführung der KI-Verordnung koordinieren können."
EU_AI,German,text-embedding-ada-002,./FAISS_storage/index_EU_AI_German_text-embedding-ada-002,20,Welche Sanktionen sind bei Verstößen vorgesehen?,21,"Answer_No: 20
 Content: Die Mitgliedstaaten müssen für Verstöße gegen die Vorschriften für KI-Systeme wirksame, verhältnismäßige und abschreckende Sanktionen festlegen.
Dafür werden in der Verordnung bestimmte Schwellenwerte festgelegt:
bis zu 35 Mio. EUR oder 7 % des gesamten weltweiten Vorjahresumsatzes (je nachdem, welcher Wert höher ist) bei Verstößen durch verbotene Praktiken oder Verletzungen von Datenanforderungen;
bis zu 15 Mio. EUR oder 3 % des gesamten weltweiten Vorjahresumsatzes bei Verstößen gegen andere Anforderungen oder Verpflichtungen aus der Verordnung;
bis zu 7,5 Mio. EUR oder 1,5 % des gesamten weltweiten Vorjahresumsatzes bei falschen, unvollständigen oder irreführenden Angaben in angeforderten Auskünften an benannte Stellen und zuständige nationale Behörden.
Bei allen Kategorien von Verstößen wäre der Schwellenwert jeweils der niedrigere der beiden Beträge für KMU und der höhere für andere Unternehmen.
Die Kommission kann die Vorschriften für Anbieter von KI-Modellen mit allgemeinem Verwendungszweck auch mithilfe von Geldbußen durchsetzen, wobei sie folgende Schwellenwerte berücksichtigt:
bis zu 15 Mio. EUR oder 3 % des gesamten weltweiten Vorjahresumsatzes bei Verstößen gegen Verpflichtungen oder gegen von der Kommission im Rahmen der Verordnung festgelegte Maßnahmen.
Von den Organen, Einrichtungen und sonstigen Stellen der EU wird erwartet, dass sie mit gutem Beispiel vorangehen. Deshalb werden auch sie diesen Vorschriften und möglichen Sanktionen unterworfen. Der Europäische Datenschutzbeauftragte wird befugt sein, bei Verstößen Geldbußen gegen sie zu verhängen."
EU_AI,German,text-embedding-ada-002,./FAISS_storage/index_EU_AI_German_text-embedding-ada-002,21,Wie erfolgt die Aufstellung des Praxisleitfadens für KI-Modelle mit allgemeinem Verwendungszweck?,22,"Answer_No: 21
 Content: Die Ausarbeitung des ersten Praxisleitfadens erfolgt in einem inklusiven und transparenten Verfahren. Um den iterativen Ausarbeitungsprozess zu erleichtern, wird ein Plenum für den Praxisleitfaden eingerichtet, zu dem alle interessierten und zulässigen Anbieter von KI-Modellen mit allgemeinem Verwendungszweck, nachgelagerte Anbieter, die ein KI-Modell mit allgemeinem Verwendungszweck in ihre KI-Systeme integrieren, andere Branchenverbände, andere Interessenvertreter (z. B. aus der Zivilgesellschaft oder von Organisationen von Rechteinhabern) sowie Wissenschaftsvertreter und andere unabhängige Sachverständige eingeladen werden.
Das KI-Büro hat eine Aufforderung zur Interessenbekundung für die Teilnahme an der Ausarbeitung des ersten Praxisleitfadens veröffentlicht. Parallel zu dieser Aufforderung zur Interessenbekundung wird eine Konsultation verschiedener Interessenträger eingeleitet, um Meinungen und Beiträge aller interessierten Beteiligten zum ersten Praxisleitfaden einzuholen. Die hierzu eingehenden Antworten und Beiträge werden die Grundlage für die erste Ausarbeitung des Praxisleitfadens bilden. Der Praxisleitfaden wird daher von Anfang an auf einem breiten Spektrum von Ansichten und Fachwissen beruhen.
Das Plenum wird in vier Arbeitsgruppen aufgegliedert, um eine gezielte Erörterung spezifischer Themen zu ermöglichen, die für Anbieter von KI-Modellen mit allgemeinem Verwendungszweck und für KI-Modelle mit allgemeinem Verwendungszweck, die systemische Risiken bergen, von Bedeutung sind. Die Teilnehmer des Plenums können die Arbeitsgruppe(n), an der bzw. denen sie teilnehmen möchten, frei wählen. Die Sitzungen finden ausschließlich online statt.
Das KI-Büro ernennt die Vorsitzenden und gegebenenfalls stellvertretende Vorsitzende für jede der vier Arbeitsgruppen des Plenums, die es aus interessierten unabhängigen Sachverständigen auswählt. Die Vorsitzenden fassen die Beiträge und Stellungnahmen der Teilnehmer zusammen, um so in einem iterativen Verfahren den ersten Praxisleitfaden auszuarbeiten.
Als Hauptadressaten des Praxisleitfadens werden Anbieter von KI-Modellen mit allgemeinem Verwendungszweck zu besonderen Workshops eingeladen, damit sie zusätzlich zu ihrer Teilnahme am Plenum zu jeder iterativen Ausarbeitungsrunde beitragen können."
EU_AI,German,text-embedding-ada-002,./FAISS_storage/index_EU_AI_German_text-embedding-ada-002,21,Wie erfolgt die Aufstellung des Praxisleitfadens für KI-Modelle mit allgemeinem Verwendungszweck?,23,"Answer_No: 21
 Content: Nach neun Monaten wird die Endfassung des ersten Praxisleitfadens in einem abschließenden Plenum, das voraussichtlich im April stattfinden wird, vorgestellt und dann veröffentlicht. Auf dem Abschlussplenum werden Anbieter von KI-Modellen mit allgemeinem Verwendungszweck die Möglichkeit erhalten, sich dazu zu äußern, ob sie beabsichtigen, den Kodex anzuwenden."
EU_AI,German,text-embedding-ada-002,./FAISS_storage/index_EU_AI_German_text-embedding-ada-002,22,"Auf welche Weise soll der Praxisleitfaden für Anbieter von KI-Modellen mit allgemeinem Verwendungszweck, falls er genehmigt wird, als zentrales Instrument für die Einhaltung der Vorschriften dienen?",24,"Answer_No: 22
 Content: Zum Ende der Ausarbeitung des Praxisleitfadens werden das KI-Büro und das KI-Gremium die Eignung des Praxisleitfadens prüfen und ihre Bewertung veröffentlichen. Im Anschluss an diese Bewertung kann die Kommission beschließen, einen Praxisleitfaden im Wege von Durchführungsrechtsakten anzunehmen und ihm dadurch allgemeine Geltung innerhalb der Union zu verleihen. Sollte der Praxisleitfaden zu dem Zeitpunkt, zu dem die KI-Verordnung anwendbar wird, vom KI-Büro als ungeeignet betrachtet werden, kann die Kommission gemeinsame Vorschriften für die Umsetzung der einschlägigen Verpflichtungen erlassen.
Anbieter von KI-Modellen mit allgemeinem Verwendungszweck können sich daher auf den Praxisleitfaden stützen, um die Einhaltung der in der KI-Verordnung festgelegten Verpflichtungen nachzuweisen.
Nach den Vorgaben der KI-Verordnung sollte der Praxisleitfaden Ziele, Maßnahmen und gegebenenfalls wesentliche Leistungsindikatoren (KPI) enthalten.
Anbieter, die sich dem Praxisleitfaden anschließen, sollten dem KI-Büro regelmäßig über die Durchführung der ergriffenen Maßnahmen und deren Ergebnisse Bericht erstatten, gegebenenfalls auch anhand der wesentlichen Leistungsindikatoren.
Dies soll die Durchsetzung der Vorschriften durch das KI-Büro erleichtern, das sich auf die Befugnisse stützt, die der Kommission durch die KI-Verordnung übertragen worden sind. Dazu gehören die Möglichkeit, Bewertungen von KI-Modellen mit allgemeinem Verwendungszweck durchzuführen, Informationen und Maßnahmen von Modellanbietern zu verlangen und Sanktionen zu verhängen. 
Das KI-Büro wird gegebenenfalls die Überprüfung und Anpassung des Praxisleitfadens fördern und erleichtern, um dem technischen Fortschritt und dem aktuellen Stand der Technik Rechnung zu tragen.
Sobald eine harmonisierte Norm veröffentlicht und vom KI-Büro als geeignet befunden wurde, die einschlägigen Pflichten abzudecken, sollte die Einhaltung einer harmonisierten europäischen Norm durch die Anbieter die Konformitätsvermutung begründen.
Anbieter von KI-Modellen mit allgemeinem Verwendungszweck sollten darüber hinaus in der Lage sein, die Konformität mit angemessenen alternativen Mitteln nachzuweisen, wenn Praxisleitfäden oder harmonisierte Normen nicht verfügbar sind oder sie sich dafür entscheiden, sich nicht auf diese zu stützen."
EU_AI,German,text-embedding-ada-002,./FAISS_storage/index_EU_AI_German_text-embedding-ada-002,23,Enthält die KI-Verordnung Bestimmungen zum Umweltschutz und zur Nachhaltigkeit?,25,"Answer_No: 23
 Content: Ziel des KI-Vorschlags ist es, die Risiken in Bezug auf die Sicherheit und die Grundrechte anzugehen, wozu auch das Grundrecht auf ein hohes Umweltschutzniveau gehört. Die Umwelt gehört zu den ausdrücklich erwähnten und geschützten Rechtsgütern.
Die Kommission wird die europäischen Normungsorganisationen mit der Ausarbeitung von Normen beauftragen, nämlich für Berichterstattungs- und Dokumentationsverfahren zur Verbesserung der Ressourceneffizienz von KI-Systemen (um z. B. den Energie- und sonstigen Ressourcenverbrauch eines Hochrisiko-KI-Systems während seines Lebenszyklus zu verringern), und für eine energieeffiziente Entwicklung von KI-Modellen mit allgemeinem Verwendungszweck.
Außerdem muss die Kommission zwei Jahre nach dem Beginn der Anwendung der Verordnung und danach alle vier Jahre einen Bericht über die Überprüfung der Fortschritte bei der Ausarbeitung von Normungsunterlagen für die energieeffiziente Entwicklung von Modellen mit allgemeinem Verwendungszweck vorlegen und einschätzen, ob weitere (ggf. auch verbindliche) Maßnahmen oder Aktionen nötig sind.
Darüber hinaus müssen Anbieter von KI-Modellen mit allgemeinem Verwendungszweck, die mit großen Datenmengen trainiert worden sind, was oftmals einen hohen Energiebedarf mit sich bringt, ihren Energieverbrauch offenlegen. Bei KI-Modellen mit allgemeinem Verwendungszweck, die systemische Risiken bergen, muss darüber hinaus die Energieeffizienz bewertet werden.
Der Kommission wird die Befugnis übertragen, im Hinblick auf diese Offenlegungspflichten geeignete und vergleichbare Messmethoden zu entwickeln."
